"Facility Type","Facility Number","Facility Name","Licensee","Facility Email","Facility Administrator","Facility Telephone Number","Facility Address","Facility City","Facility State","Facility Zip","County Name","Regional Office","Facility Capacity","Facility Status","License First Date","Closed Date","Last Visit Date","Inspection Visits","Complaint Visits","Other Visits","Total Visits","Citation Numbers","POC Dates","All Visit Dates","Inspection Visit Dates","Inspect TypeA","Inspect TypeB","Other Visit Dates","Other TypeA","Other TypeB","Complaint Info- Date, #Sub Aleg, # Inc Aleg, # Uns Aleg, # TypeA, # TypeB ..."
"HOME CARE","434700030","HELP & CARE, LLC","HELP & CARE, LLC","INFO@HELPANDCARE.COM","BREITBACH, MARKUS","(408) 384-4412","14417 BIG BASIN WAY STE B","SARATOGA","CA","95070","SANTA CLARA","47","","LICENSED","6/11/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700238","HELPERPRO STAFFING SOLUTION","YMX ENTERPRISE GROUP LLC","YZHANG@HELPERPROSTAFFING.COM","YMX ENTERPRISE GROUP","(714) 770-0799","211 E IMPERIAL HWY, STE 105","FULLERTON","CA","92835","ORANGE","47","","CLOSED","1/7/2019","1/7/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700716","HELPFUL HANDS RESPITE SERVICES","HELPFUL HANDS RESPITE SERVICES INC.","VINCEATHHR@YAHOO.COM","DECENZO, SUSAN","(661) 733-7187","27013 LANGSIDE AVE STE H","CANYON COUNTRY","CA","91351","LOS ANGELES","47","","CLOSED","11/9/2020","11/9/2022","10/11/2021","1","0","0","1","1796.37, 1796.23, 796.42, 1796.23, 796.44, 1796.45","10/11/2021, 10/11/2021, 10/11/2021, 10/11/2021, 10/11/2021, 10/11/2021","10/11/2021","10/11/2021","0","0","","0","6","No Complaints"
"HOME CARE","194700667","HELPING HAND COMPANION CARE, INC.","HELPING HAND COMPANION CARE, INC.","HELPINGHANDCOMPANIONCARE@GMAIL.COM","CHARLENE DIZON","(626) 818-9870","3241 BRANDON ST","PASADENA","CA","91107","LOS ANGELES","47","","LICENSED","11/6/2020","","3/4/2022","2","0","0","2","","","03/04/2022, 10/14/2021","03/04/2022, 10/14/2021","0","0","","0","0","No Complaints"
"HOME CARE","194700450","HELPING HAND GLOBAL SERVICES PROVIDER","HELPING HAND GLOBAL SERVICES PROVIDER","HELPINGHANDGLOBALSERVICES@GMAIL.COM","MICHELLE ALDANESE","(562) 977-7734","18300 GRIDLEY RD UNIT D-1","ARTESIA","CA","90701","LOS ANGELES","47","","LICENSED","9/12/2017","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700280","HELPING HANDS 4A BETTER TOMORROW","HELPING HANDS 4A BETTER TOMORROW LLC","HELPINGH4ABT17@GMAIL.COM","GROSS, LEANA","(619) 940-9499","5257 VELMA TERRACE","SAN DIEGO","CA","92114","SAN DIEGO","47","","CLOSED","","10/7/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700295","HELPING HANDS FOR MOM LLC","HELPING HANDS FOR MOM LLC","HELPINGHANDSFORMOM@YAHOO.COM","FEREDE, YARED A.","(858) 967-6099","10737 SAN DIEGO MISSION RD 119","SAN DIEGO","CA","92108","SAN DIEGO","47","","LICENSED","12/28/2021","","5/5/2022","1","0","0","1","","","05/05/2022","05/05/2022","0","0","","0","0","No Complaints"
"HOME CARE","424700036","HELPING HANDS GROUP","HELPING HANDS GROUP LLC","INFO@HELPINGHG.COM","RICK OLDS","(805) 324-4477","81 DAVID LOVE PL. #105","GOLETA","CA","93117","SANTA BARBARA","47","","LICENSED","9/14/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","424700022","HELPING HANDS GROUP LLC","HELPING HANDS GROUP LLC","RICK@HELPINGHG.COM","RICK OLDS","(805) 324-4477","23 S HOPE AVE STE D","SANTA BARBARA","CA","93105","SANTA BARBARA","47","","CLOSED","10/12/2016","10/12/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700032","HELPING HANDS IN-HOME CARE","MIKWAN CORPORATION","HELPINGHANDSMIKOSCH@GMAIL.COM","WIRLEY BAUMANN","(951) 289-9968","6800 INDIANA AVE, STE 290-295","RIVERSIDE","CA","92506","RIVERSIDE","47","","CLOSED","6/23/2016","5/31/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700996","HELPING HANDS RESOURCES LLC","HELPING HANDS RESOURCES, LLC","BELLA.ACP1@GMAIL.COM","MARIBEL CAPIRAL","(626) 500-1516","14736 E VALLEY BLVD.","LA PUENTE","CA","91746","LOS ANGELES","47","","LICENSED","10/18/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","414700042","HELPING HANDS SENIOR SERVICES","HELPING HANDS SENIOR SERVICES, INC","MICHELLE.JANGAR@HHRGCONNECT.COM","MICHELLE JANGAR","(650) 740-8043","1710 S AMPHLETT BLVD, UNIT 101","SAN MATEO","CA","94402","SAN MATEO","47","","LICENSED","6/29/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","434700116","HELPING HANDS, THE","HELPING HANDS, THE","THEHELPINGHANDS2018@GMAIL.COM","MARY ANN ESGUERRA","(408) 813-0815","2649 TOY LANE","SAN JOSE","CA","95121","SANTA CLARA","47","","LICENSED","8/20/2018","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700012","HELPING HEARTS FOUNDATION, INC.","HELPING HEARTS FOUNDATION, INC.","IHC@HELPING-HEARTS.ORG","JAMES B BORGMEYER II","(916) 368-7200","3050 FITE CIRCLE, SUITE 108","SACRAMENTO","CA","95827","SACRAMENTO","47","","LICENSED","6/28/2016","","1/3/2023","1","0","0","1","1796.45, 1796.36 (a)(2), 1796.23 (a)(d), 1796.42 (e), 1796.23 (a), 1796.44","01/13/2023, 02/14/2023, 02/14/2023, 02/14/2023, 02/14/2023, 02/14/2023","01/03/2023","01/03/2023","0","0","","1","5","No Complaints"
"HOME CARE","014700100","HELPING HEARTS HOME HEALTH CARE CORP","HELPING HEARTS HOME HEALTHCARE, CORP.","INFO@THEONEHELPINGHEARTS.COM","PAMELA ECHOLS","(888) 574-3574","1101 MARINA VLG PKWY STE 201","ALAMEDA","CA","94501","ALAMEDA","47","","CLOSED","8/1/2019","8/1/2021","1/5/2022","0","0","1","1","","","01/05/2022","","0","0","01/05/2022","0","0","No Complaints"
"HOME CARE","504700017","HERITAGE CARE SERVICES","IRWIN FAMILY BUSINESS GROUP, INC.","RIRWIN424@GMAIL.COM","AMY IRWIN","(209) 210-4037","943 TERRACE COURT","OAKDALE","CA","95361","STANISLAUS","47","","LICENSED","11/15/2019","","11/8/2022","1","0","0","1","","","11/08/2022","11/08/2022","0","0","","0","0","No Complaints"
"HOME CARE","194700294","HERITAGE CARE SOLUTIONS","LIFE IMPRINT LLC","HERITAGEHCS.LIFE@GMAIL.COM","ROSALIE MACASAET","(818) 640-4716","28436 CONSTELLATION RD #101","VALENCIA","CA","91355","LOS ANGELES","47","","LICENSED","6/30/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","564700076","HERITAGE CARE SOURCE","HERITAGE CARE SOURCE LLC","HERITAGECARESOURCE@GMAIL.COM","ESPANA, LINA","(805) 561-7621","400 MOBIL AVE","CAMARILLO","CA","93010","VENTURA","47","","CLOSED","","11/12/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","564700086","HERITAGE CARE SOURCE, LLC","HERITAGE CARE SOURCE, LLC","HCSHERITAGECARESOURCEML21@GMAIL.COM","MESHYLL FILIPINAS","(818) 748-7195","1601 CARMEN DR UNIT #215D","CAMARILLO","CA","93010","VENTURA","47","","CLOSED","5/19/2021","5/19/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700058","HERITAGE SENIOR CARE, INC.","HERITAGE SENIOR CARE, INC.","RONI@HERITAGESENIORCARE.COM","RONI MAYBEN","(760) 720-7740","2755 JEFFERSON STREET #101","CARLSBAD","CA","92008","SAN DIEGO","47","","LICENSED","6/20/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700529","HEROIC HANDS, LLC","HEROIC HANDS, LLC","HEROICHANDSLLC@GMAIL.COM","MELANYA KHECHUMYAN","(818) 395-1737","2600 W OLIVE FL 5 #5838","BURBANK","CA","91505","LOS ANGELES","47","","LICENSED","3/23/2018","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700759","HEXA HOME HEALTH CARE","HEXA HOME HEALTH CARE","HEXAHOMEHEALTH@GMAIL.COM","STEPANYAN, FELIKS","(818) 806-8803","761 E GREEN ST #6","PASADENA","CA","91101","LOS ANGELES","47","","CLOSED","","9/8/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700553","HG INTERCONNECTION","HG INTERCONNECT, LLC","HGINTERCONNECT@GMAIL.COM","SAEROM EDWARD SHIM","(213) 703-5685","3325 WILSHIRE BLVD STE 215","LOS ANGELES","CA","90010","LOS ANGELES","47","","CLOSED","","3/20/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","504700023","HHCV GROUP LLC","HHCV GROUP LLC","KDAASSOC@GMAIL.COM","BECKER, TIMOTHE","(209) 409-8585","117 KETCH LANE","MODESTO","CA","95356","STANISLAUS","47","","LICENSED","2/12/2020","","11/10/2021","1","0","0","1","","","11/10/2021","11/10/2021","0","0","","0","0","No Complaints"
"HOME CARE","444700010","HHDL OF SANTA CRUZ, INC. DBA INNOVATIVE CARE","HHDL OF SANTA CRUZ, INC.","ICA@HHDLCARE.COM","DOUGLAS B. CROCKER","(831) 471-5783","135 AVIATION WAY STE. 8B","WATSONVILLE","CA","95076","SANTA CRUZ","47","","LICENSED","6/28/2016","","6/6/2023","1","0","0","1","","","06/06/2023","06/06/2023","0","0","","0","0","No Complaints"
"HOME CARE","364700151","HIGH DESERT ANGELS, INC.","HIGH DESERT ANGELS INCORPORATED","SARABRIDGE76@GMAIL.COM","RONI BISSON","(760) 596-1144","15437 ANACAPA RD. SUITE A","VICTORVILLE","CA","92392","SAN BERNARDINO","47","","LICENSED","10/3/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700113","HIGHER CALLING RESPITE HOMECARE AGENCY","HIGHER CALLING RESPITE HOMECARE AGENCY LLC","JNJONES1234@AOL.COM","ELLIS RAY JONES","(760) 503-1997","18077 US HIGHWAY 18 STE 400","APPLE VALLEY","CA","92307","SAN BERNARDINO","47","","CLOSED","9/23/2021","9/23/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","074700161","HILLENDALE HOME CARE, INC.","CASWELL BAY, INC.","JESSE@HILLENDALE.NET","JILL CABECIERAS","(925) 933-8181","2950 BUSKIRK AVE., STE. 160","WALNUT CREEK","CA","94597","CONTRA COSTA","47","","LICENSED","6/23/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700018","HIPPOGRIFF & CO., INC DBA COMFORT KEEPERS","HIPPOGRIFF & CO.","MYLES@COMFORTKEEPERS.COM","VERONICA RODRIGUEZ","(818) 776-5060","17915 VENTURA BLVD #216","ENCINO","CA","91316","LOS ANGELES","47","","LICENSED","6/6/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","214700014","HIRED HANDS HOMECARE","HIRED HANDS INC.","MARK@HIREDHANDS.NET","WINTER, MARK","(415) 884-4343","1744 NOVATO BLVD. STE. 200","NOVATO","CA","94947","MARIN","47","","LICENSED","6/25/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700008","HISC 158 INC","HISC 158 INC.","JASONBAKER@HOMEINSTEAD.COM","JASON BAKER","(858) 277-3722","3645 RUFFIN RD #100","SAN DIEGO","CA","92123","SAN DIEGO","47","","LICENSED","6/22/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700003","HISC 261 INC","HISC 261 INC","JASONBAKER@HOMEINSTEAD.COM","JASON BAKER","(951) 929-1050","414 S. PALM AVE #A","HEMET","CA","92543","RIVERSIDE","47","","CLOSED","6/22/2016","11/4/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700118","HOLD YOUR HAND CARE SERVICES","HOLD YOUR HAND CARE SERVICES LLC","BENJAMIN.S.MONDOL@GMAIL.COM","TOWNES II, RICHARD","(909) 913-0008","1544 MOHAVE DR STE A","COLTON","CA","92324","SAN BERNARDINO","47","","LICENSED","6/23/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700666","HOLISTIC CARE OPTIONS INC.","HOLISTIC CARE OPTIONS INC.","PTWESIGYE9@GMAIL.COM","PROSS TWESIGYE","(818) 233-1415","8700 RESEDA BLVD., STE. 203","NORTHRIDGE","CA","91324","LOS ANGELES","47","","CLOSED","3/25/2020","7/19/2023","10/14/2021","1","0","0","1","1796.37., 1796.23., 1796.42, 1796.23., 1796.44., 1796.45.","10/14/2021, 10/14/2021, 10/14/2021, 10/14/2021, 10/14/2021, 10/14/2021","10/14/2021","10/14/2021","0","0","","0","6","No Complaints"
"HOME CARE","194700619","HOLLY SERVICES INC","HOLLY SERVICES, INC.","INFO@HOLLYSERVICES.COM","KOSUGI, KAN","(626) 333-6767","2211 S.HACIENDA BLVD SUITE 101","HACIENDA HEIGHTS","CA","91745","LOS ANGELES","47","","LICENSED","6/14/2019","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700295","HOLLY SERVICES, INC.","HOLLY SERVICES, INC.","HOLLY@HOLLYSERVICES.COM","YOSHIKO HORI NAKAJIMA","(626) 333-6767","2211 S. HACIENDA BLVD. #101","HACIENDA HEIGHTS","CA","91745","LOS ANGELES","47","","CLOSED","6/27/2016","6/14/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700111","HOLY ANGELS CAREGIVING","VELASCO, LETICIA B.","LETTIEVELASCO0401@GMAIL.COM","BOOKER, JOSEFINA","(925) 558-2278","4695 CHABOT DR. SUITE 200","PLEASANTON","CA","94588","ALAMEDA","47","","CLOSED","8/19/2019","8/19/2023","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700190","HOLY ANGELS CAREGIVING LLC","HOLY ANGELS CAREGIVING LLC","LETTIEVELASCO0401@GMAIL.COM","VELASCO, LETICIA B.","(925) 558-2278","4695 CHABOT DR.","PLEASANTON","CA","94588","ALAMEDA","47","","LICENSED","8/23/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","274700026","HOLY HANDS PRIVATE HOME CARE LLC","HOLY HANDS PRIVATE HOME CARE LLC","BARBARALEWIS62@GMAIL.COM","LEWIS, BARBARA","(831) 383-2029","1190 ORD GROVE AVE STE 5","SEASIDE","CA","93955","MONTEREY","47","","LICENSED","9/14/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","074700095","HOM SENIOR HOME CARE AGENCY, LLC","HOM SENIOR HOME CARE AGENCY, LLC","KIMCONWAYROGERS@GMAIL.COM","KIM J. CONWAY","(925) 818-0224","516 BOUGAINVILLA CT.","BRENTWOOD","CA","94513","CONTRA COSTA","47","","CLOSED","3/27/2018","11/1/2018","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","304700239","HOME 2 HOME CARE LLC","HOME 2 HOME CARE LLC","ANITAZT@VERIZON.NET","TAVAKOLI, ANITA Z.","(703) 395-1649","2575 MC CABE WAY SUITE 111","IRVINE","CA","92614","ORANGE","47","","CLOSED","9/14/2018","11/30/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","494700015","HOME CARE ADVANTAGE","MCGINNIS, DAISY A.","DAISYMCGINNIS13@GMAIL.COM","KIM MCKENZIE","(707) 523-2218","3757 MOCHA LANE","SANTA ROSA","CA","95403","SONOMA","47","","LICENSED","6/28/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","374700336","HOME CARE ANGELS, LLC","HOME CARE ANGELS, LLC","LANAMARCHETTI@GMAIL.COM","LANA MARCHETTI","(602) 920-6862","235 F AVE.","CORONADO","CA","92118","SAN DIEGO","47","","PENDING","","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700094","HOME CARE AROUND THE CLOCK","HOME CARE AROUND THE CLOCK","IRENE@HOMECAREAROUNDTHECLOCK.COM","IRENE JAVIER","(760) 203-2355","777 E TAHQUITZ CYN WAY 200-106","PALM SPRINGS","CA","92262","RIVERSIDE","47","","CLOSED","7/3/2017","7/3/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700020","HOME CARE ASSISTANCE","HERRFELDT BUSINESS VENTURES, INC.","KHERRFELDT@HOMECAREASSISTANCE.COM","KATHY HERRFELDT","(916) 706-0169","2715 K STREET, SUITE 100","SACRAMENTO","CA","95816","SACRAMENTO","47","","CLOSED","6/13/2016","3/25/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700161","HOME CARE ASSISTANCE","HOME CARE ASSISTANCE OF CALIFORNIA LLC","CHEN@HOMECAREASSISTANCE.COM","XIE, CHEN","(760) 610-5580","74-850 JONI DR STE B","PALM DESERT","CA","92260","RIVERSIDE","47","","CLOSED","6/15/2021","3/9/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700043","HOME CARE ASSISTANCE","HOME CARE ASSISTANCE OFFICES INC.","CHEN@HOMECAREASSISTANCE.COM","CHEN XIE","(650) 208-2390","700 MAIN ST","PLEASANTON","CA","94566","ALAMEDA","47","","CLOSED","6/13/2016","3/1/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","414700033","HOME CARE ASSISTANCE","HOME CARE ASSISTANCE INC,","CHEN@HOMECAREASSISTANCE.COM","CHEN XIE","(650) 208-2390","339 PRIMROSE RD","BURLINGAME","CA","94010","SAN MATEO","47","","CLOSED","6/13/2016","1/28/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","394700007","HOME CARE ASSISTANCE","ROYALTY CARE, INC.","FHUGHES@HOMECAREASSISTANCE.COM","FORTUNE HUGHES","(209) 650-8800","2421 NAGLEE ROAD","TRACY","CA","95304","SAN JOAQUIN","47","","CLOSED","6/29/2016","2/13/2020","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700677","HOME CARE ASSISTANCE - SAN DIMAS","HOME CARE ASSISTANCE OF CALIFORNIA LLC","CHEN@HOMECAREASSISTANCE.COM","XIE, CHEN","(909) 599-0555","470 S SAN DIMAS AVE","SAN DIMAS","CA","91773","LOS ANGELES","47","","CLOSED","2/1/2020","1/28/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700008","HOME CARE ASSISTANCE OF CALIFORNIA LLC","HOME CARE ASSISTANCE OF CALIFORNIA LLC","CHEN@HOMECAREASSISTANCE.COM","CHEN XIE","(408) 769-6590","28309 NEWHALL RANCH RD","VALENCIA","CA","91355","LOS ANGELES","47","","CLOSED","6/13/2016","1/28/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700179","HOME CARE ASSISTANCE OF CALIFORNIA LLC","HOME CARE ASSISTANCE OF CALIFORNIA LLC","CHEN@HOMECAREASSISTANCE.COM","CHEN XIE","(650) 208-2390","9047 W OLYMPIC BLVD","BEVERLY HILLS","CA","90211","LOS ANGELES","47","","CLOSED","6/13/2016","1/28/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","014700076","HOME CARE ASSISTANCE OF CALIFORNIA, LLC","HOME CARE ASSISTANCE OF CALIFORNIA, LLC","CHEN@HOMECAREASSISTANCE.COM","XIE, CHEN","(650) 208-2390","5275 BROADWAY","OAKLAND","CA","94618","ALAMEDA","47","","CLOSED","10/12/2017","3/1/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","344700063","HOME CARE ASSISTANCE OF CARMICHAEL","SALVEO HOME CARE","DWADDELL@HOMECAREASSISTANCE.COM","DAVID WADDELL","(916) 266-3737","4005 MANZANITA AVE, STE 5","CARMICHAEL","CA","95608","SACRAMENTO","47","","LICENSED","6/15/2018","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","094700002","HOME CARE ASSISTANCE OF EL DORADO COUNTY","GOLD COUNTRY HEALTH SOLUTIONS LLC","GKRAKOW@HOMECAREASSISTANCE.COM","GLENN KRAKOW","(916) 358-3801","2222 FRANCISCO DR. SUITE 610","EL DORADO HILLS","CA","95762","EL DORADO","47","","CLOSED","6/14/2016","5/11/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700023","HOME CARE ASSISTANCE OF PALM DESERT","TROMBAY, INC.","NMEHTA@HOMECAREASSISTANCE.COM","MEHTA, NIKHIL","(760) 345-0001","39620 WASHINGTON ST STE D","PALM DESERT","CA","92211","RIVERSIDE","47","","CLOSED","6/13/2016","6/15/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","314700010","HOME CARE ASSISTANCE OF PLACER COUNTY","SALVEO HOME CARE","DWADDELL@HOMECAREASSISTANCE.COM","DAVID A. WADDELL","(916) 226-3737","6951 DOUGLAS BLVD","GRANITE BAY","CA","95746","PLACER","47","","CLOSED","6/13/2016","6/13/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","494700016","HOME CARE ASSISTANCE SONOMA COUNTY","PINE FLAT RANCH, INC.","PHOLEWINSKI@HOMECAREASSISTANCE.COM","PETER HOLEWINSKI","(707) 843-4368","170 FARMERS LANE SUITE 11","SANTA ROSA","CA","95405","SONOMA","47","","CLOSED","6/21/2016","6/21/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","214700011","HOME CARE ASSISTANCE, INC.","HOME CARE ASSISTANCE, INC.","CHEN@HOMECAREASSISTANCE.COM","CHEN XIE","(650) 208-2390","919 SIR FRANCIS DRAKE BL #201","KENTFIELD","CA","94904","MARIN","47","","CLOSED","6/13/2016","9/9/2021","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700016","HOME CARE BY BENCHMARK, INC.","HOME CARE BY BENCHMARK, INC.","JNICHOLS@BENCHMARKHOMECARE.COM","NICHOLS, JAMES","(909) 527-3511","9375 ARCHIBALD AVE SUITE 205","RANCHO CUCAMONGA","CA","91730","SAN BERNARDINO","47","","LICENSED","6/9/2016","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","334700174","HOME CARE CAFE, LLC","HOME CARE CAFE LLC","GMCCROSKEY@HOMECARECAFE.COM","MCCROSKEY, GRETCHEN","(800) 704-1591","495 E RINCON ST STE 110","CORONA","CA","92879","RIVERSIDE","47","","LICENSED","9/21/2022","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","364700086","HOME CARE FIRST","HOME CARE FIRST","SENIORSHOMECAREFIRST@GMAIL.COM","ADDY ESCOBEDO","(323) 350-2415","512 HOLLADAY PLACE","RIALTO","CA","92376","SAN BERNARDINO","47","","CLOSED","8/9/2017","8/9/2019","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","394700043","HOME CARE FOR THE 21ST CENTURY - STOCKTON","21ST CENTURY HOME CARE LLC","ELMAR.SIBAYAN@HC21ST.COM","SIBAYAN, ELMAR","(559) 802-0518","1743 GRAND CANAL BLVD STE 11","STOCKTON","CA","95207","SAN JOAQUIN","47","","LICENSED","3/28/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","454700012","HOME CARE FOR THE 21ST CENTURY RED","SUNRISE SUNSET HEALTHCARE LLC","DARLENE.CUMMINGS@HC21ST.COM","CUMMINGS, DARLENE","(530) 768-1401","448 REDCLIFF DR STE 215","REDDING","CA","96002","SHASTA","47","","CLOSED","9/7/2021","8/10/2022","7/20/2022","1","0","0","1","1796.23 (a)","08/31/2022","07/20/2022","07/20/2022","0","0","","0","1","No Complaints"
"HOME CARE","544700014","HOME CARE FOR THE 21ST CENTURY TULARE","FOUNDATION OF HOPE INC","ROBERTA.FREDERICK@HC21ST.COM","FREDERICK, KASANDRA","(559) 300-8557","250 NORTH M ST","TULARE","CA","93274","TULARE","47","","LICENSED","4/3/2023","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700606","HOME CARE HEALING LLC","HOME CARE HEALING LLC","INFO@HOMECAREHEALING.COM","JAMES VIRAY","(818) 793-0337","19824 HART STREET","WINNETKA","CA","91306","LOS ANGELES","47","","CLOSED","3/19/2019","12/26/2022","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
"HOME CARE","194700469","HOME CARE HELP, INC.","HOME CARE HELP, INC.","INFO@HOMECAREHELP.COM","MARINA PINK","(888) 989-7388","1027 S. CENTRAL AVE.","GLENDALE","CA","91204","LOS ANGELES","47","","LICENSED","7/21/2017","","","0","0","0","0","","","","","0","0","","0","0","No Complaints"
